year,sector,age,proportion,sample_size,evidence_class,source
2003,all,0,0.0,484.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,0,0.0,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,1,0.0,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,2,0.0,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,3,0.0,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,4,0.0,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,5,0.05244675819024393,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,6,0.12672140521844014,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,7,0.14059693608717372,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,8,0.164919671987929,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,9,0.14271882259795526,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,10,0.11979522746420805,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,11,0.07254889642970554,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,12,0.041299982774718184,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,13,0.02952316305649671,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,14,0.02952316305649671,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,15,0.019099133384744442,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,16,0.022585397622129917,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,17,0.022585397622129917,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,18,0.015636044507628403,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,19,0.0,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,20,0.0,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,21,0.0,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,22,0.0,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,23,0.0,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,24,0.0,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,25,0.0,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,26,0.0,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,27,0.0,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,28,0.0,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,29,0.0,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2016,all,30,0.0,1517.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,0,0.0,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,1,0.0,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,2,0.0,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,3,0.0,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,4,0.0,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,5,0.031651425108689235,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,6,0.18080180927642922,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,7,0.2003479692529403,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,8,0.10339467808922458,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,9,0.12460668459710894,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,10,0.12460668459710894,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,11,0.06426535826953839,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,12,0.028689901218881316,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,13,0.02380336122475355,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,14,0.024469699837302888,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,15,0.01795431317846587,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,16,0.01795431317846587,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,17,0.01795431317846587,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,18,0.01795431317846587,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,19,0.0,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,20,0.0,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,21,0.0,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,22,0.010772587907079521,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,23,0.010772587907079521,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,24,0.0,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,25,0.0,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,26,0.0,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,27,0.0,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,28,0.0,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,29,0.0,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2017,all,30,0.0,883.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,0,0.0,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,1,0.0,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,2,0.0,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,3,0.0,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,4,0.0,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,5,0.07033639143730887,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,6,0.1926605504587156,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,7,0.25993883792048933,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,8,0.25993883792048933,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,9,0.08868501529051989,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,10,0.08868501529051989,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,11,0.03975535168195719,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,12,0.0,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,13,0.0,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,14,0.0,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,15,0.0,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,16,0.0,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,17,0.0,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,18,0.0,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,19,0.0,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,20,0.0,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,21,0.0,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,22,0.0,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,23,0.0,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,24,0.0,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,25,0.0,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,26,0.0,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,27,0.0,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,28,0.0,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,29,0.0,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2018,all,30,0.0,181.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,0,0.0,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,1,0.0,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,2,0.0,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,3,0.0,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,4,0.0,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,5,0.047619047619047616,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,6,0.13095238095238096,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,7,0.25,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,8,0.25,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,9,0.1488095238095238,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,10,0.07738095238095237,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,11,0.07738095238095237,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,12,0.017857142857142856,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,13,0.0,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,14,0.0,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,15,0.0,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,16,0.0,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,17,0.0,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,18,0.0,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,19,0.0,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,20,0.0,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,21,0.0,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,22,0.0,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,23,0.0,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,24,0.0,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,25,0.0,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,26,0.0,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,27,0.0,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,28,0.0,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,29,0.0,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2019,all,30,0.0,118.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,0,0.0,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,1,0.0,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,2,0.0,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,3,0.0,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,4,0.0,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,5,0.02812517204510907,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,6,0.053390441037526985,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,7,0.10996227483623881,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,8,0.16479104348104934,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,9,0.16066193375625945,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,10,0.17210154596702407,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,11,0.12458327980818829,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,12,0.06768995630098278,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,13,0.06197015019560046,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,14,0.03098507509780023,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,15,0.020019321368838123,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,16,0.00571980610538232,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,17,0.0,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,18,0.0,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,19,0.0,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,20,0.0,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,21,0.0,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,22,0.0,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,23,0.0,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,24,0.0,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,25,0.0,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,26,0.0,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,27,0.0,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,28,0.0,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,29,0.0,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2020,all,30,0.0,1577.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,0,0.0,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,1,0.0,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,2,0.0,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,3,0.0,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,4,0.0,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,5,0.005607922682257487,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,6,0.04739304258659541,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,7,0.07746482490725258,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,8,0.08195116305305856,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,9,0.09856393093629777,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,10,0.16368241776926987,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,11,0.17489826313378481,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,12,0.1528885727318214,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,13,0.06982473331562536,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,14,0.03626159728749374,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,15,0.02504575192297876,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,16,0.020643813842586078,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,17,0.012337429900966474,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,18,0.005607922682257487,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,19,0.005607922682257487,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,20,0.005607922682257487,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,21,0.0,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,22,0.008306383941619604,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,23,0.008306383941619604,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,24,0.0,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,25,0.0,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,26,0.0,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,27,0.0,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,28,0.0,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,29,0.0,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
2021,all,30,0.0,1445.0,derived_from_digitised_area_compositions,RAR2 Figure 3.19; sample-size weighted North/South pool; ages 30+ pooled
